image_index,label,mineral,format,file_size,mode,image_width,image_height,brightness,contrast,aspect_ratio
1461,1,Pyrargyrite,JPEG,71317.0,RGB,766.0,675.0,0.6991021613944871,0.2618035943709477,1.1348148148148147
1462,1,Pearceite,JPEG,297108.0,RGB,1010.0,750.0,0.6758740904678706,0.2560157782685434,1.346666666666667
1463,1,Proustite,JPEG,75955.0,RGB,868.0,768.0,0.461133571372097,0.2084939464226332,1.1302083333333333
1464,1,Proustite,JPEG,76739.0,RGB,790.0,783.0,0.447730847904417,0.183078326871161,1.0089399744572158
1466,1,Proustite,JPEG,113886.0,RGB,411.0,800.0,0.4998696507800202,0.3684391088208142,0.51375
1467,1,Silver,JPEG,215058.0,RGB,808.0,1024.0,0.7034361738391206,0.2171737392676084,0.7890625
1468,1,Silver,JPEG,222288.0,RGB,1024.0,711.0,0.6994752616016519,0.2201772001453713,1.440225035161744
1469,1,Acanthite,JPEG,60743.0,RGB,712.0,621.0,0.5313425176472008,0.3272906544016652,1.146537842190016
1470,1,Silver,JPEG,559353.0,RGB,678.0,1024.0,0.3636762864483921,0.2190942032088469,0.662109375
1472,1,Acanthite,JPEG,181790.0,RGB,794.0,600.0,0.4392580629229022,0.1718065885580878,1.3233333333333333
1473,1,Acanthite,JPEG,139165.0,RGB,1000.0,660.0,0.383588550207962,0.158891352207095,1.5151515151515151
1474,1,Silver,JPEG,150097.0,RGB,650.0,547.0,0.4768563920575964,0.1825188650529814,1.1882998171846435
1475,1,Proustite,JPEG,69083.0,RGB,387.0,499.0,0.474431337214633,0.2107722942363087,0.7755511022044088
1476,1,Silver,JPEG,193587.0,RGB,1000.0,675.0,0.2302436427015251,0.2249810674295557,1.4814814814814814
1477,1,Stephanite,JPEG,172880.0,RGB,800.0,786.0,0.5777255463254004,0.385089997616243,1.0178117048346056
1478,1,Silver,JPEG,137839.0,RGB,1024.0,768.0,0.4415631711872571,0.2056553712279342,1.3333333333333333
1479,1,Silver,JPEG,155636.0,RGB,1024.0,768.0,0.597206085803462,0.2336614847232119,1.3333333333333333
1481,1,Pearceite,JPEG,148361.0,RGB,671.0,941.0,0.631784629513712,0.2856792525158207,0.7130712008501594
1482,1,Pearceite,JPEG,142161.0,RGB,837.0,570.0,0.5738975381386914,0.2574599424418894,1.4684210526315788
1483,1,Pearceite,JPEG,77305.0,RGB,773.0,565.0,0.5615551139344336,0.153182810884768,1.368141592920354
1484,1,Pyrargyrite,JPEG,87397.0,RGB,750.0,374.0,0.6593993359197511,0.3548793546593189,2.005347593582888
1487,1,Silver,JPEG,29294.0,RGB,332.0,500.0,0.7744483817623434,0.2176173658620084,0.664
1488,1,Silver,JPEG,21960.0,RGB,361.0,322.0,0.7783719630210266,0.2860580959063787,1.1211180124223603
1489,1,Proustite,JPEG,46833.0,RGB,393.0,500.0,0.4227640373197625,0.2175463404851406,0.786
1490,1,Proustite,JPEG,67433.0,RGB,500.0,377.0,0.5917602122015915,0.2096661009187292,1.326259946949602
1491,1,Silver,JPEG,64733.0,RGB,500.0,394.0,0.459641644271922,0.2077885755871202,1.269035532994924
1494,1,Miargyrite,JPEG,74777.0,RGB,548.0,401.0,0.5083999247623034,0.2134313384504449,1.366583541147132
1497,1,Silver,JPEG,173059.0,RGB,800.0,512.0,0.5160011106004903,0.3638736728912292,1.5625
1498,1,Silver,JPEG,74226.0,RGB,344.0,400.0,0.3821025136798905,0.2292231226369022,0.86
1503,1,Silver,JPEG,124276.0,RGB,640.0,755.0,0.283125503181405,0.3292546406679468,0.847682119205298
1505,1,Silver,JPEG,93563.0,RGB,750.0,655.0,0.84684473980941,0.2610044926647562,1.1450381679389312
1506,1,Polybasite,JPEG,48444.0,RGB,363.0,499.0,0.5227590599553776,0.198905974186369,0.7274549098196392
1507,1,Polybasite,JPEG,113844.0,RGB,750.0,456.0,0.6649186790505676,0.3145524747708424,1.644736842105263
1508,1,Polybasite,JPEG,31792.0,RGB,400.0,228.0,0.6074892930856551,0.2363242087875732,1.7543859649122806
1516,1,Chlorargyrite,JPEG,116125.0,RGB,504.0,719.0,0.5057349056142313,0.2108184332477381,0.7009735744089013
1518,1,Acanthite,JPEG,134795.0,RGB,800.0,600.0,0.3852893709150328,0.2939298399729108,1.3333333333333333
1522,1,Acanthite,JPEG,127968.0,RGB,663.0,722.0,0.7630343211600581,0.2662686772676788,0.9182825484764544
1523,1,Pyrargyrite,JPEG,148059.0,RGB,950.0,1000.0,0.7584813539731684,0.3154882891079193,0.95
1524,1,Pyrargyrite,JPEG,133729.0,RGB,920.0,950.0,0.7932950150311836,0.3035973522711352,0.968421052631579
1528,1,Silver,JPEG,157044.0,RGB,700.0,777.0,0.5195563991362313,0.2657209601623456,0.9009009009009008
1530,1,Silver,JPEG,288502.0,RGB,1024.0,768.0,0.4547899433210785,0.2919534029686016,1.3333333333333333
1531,1,Polybasite,JPEG,217439.0,RGB,898.0,814.0,0.3489895484851598,0.2262510014479697,1.1031941031941033
1532,1,Polybasite,JPEG,202728.0,RGB,822.0,705.0,0.4590497787008022,0.2309896493754663,1.1659574468085103
1533,1,Freibergite,JPEG,124492.0,RGB,600.0,621.0,0.3691925841726923,0.2369487439503173,0.966183574879227
1534,1,Freibergite,JPEG,55308.0,RGB,600.0,520.0,0.4776341503267974,0.1485437144673987,1.1538461538461535
1535,1,Freibergite,JPEG,65377.0,RGB,600.0,559.0,0.4823843230792615,0.1768518845540783,1.073345259391771
1536,1,Chlorargyrite,JPEG,121943.0,RGB,800.0,715.0,0.6077357054709996,0.1178482505101131,1.118881118881119
1537,1,Pyrargyrite,JPEG,93915.0,RGB,800.0,702.0,0.5250216049382714,0.1678826367319214,1.1396011396011396
1538,1,Silver,JPEG,234210.0,RGB,700.0,607.0,0.4576272525484658,0.2544883876714603,1.1532125205930808
1539,1,Silver,JPEG,92518.0,RGB,819.0,599.0,0.6192331133900416,0.1883847848678978,1.3672787979966612
1541,1,Proustite,JPEG,94444.0,RGB,818.0,613.0,0.3414538397992205,0.2663545129280613,1.33442088091354
1542,1,Miargyrite,JPEG,78109.0,RGB,600.0,395.0,0.5226976090014065,0.1902903366955431,1.518987341772152
1543,1,Proustite,JPEG,34745.0,RGB,400.0,260.0,0.7363980392156864,0.1278673017106989,1.5384615384615383
1544,1,Proustite,JPEG,108131.0,RGB,600.0,521.0,0.5414577170599525,0.342195453149954,1.151631477927063
1545,1,Silver,JPEG,99404.0,RGB,600.0,467.0,0.5544730934486573,0.3080218018766067,1.284796573875803
1546,1,Silver,JPEG,53110.0,RGB,400.0,249.0,0.4509289707851013,0.2448964276317054,1.606425702811245
1547,1,Silver,JPEG,35213.0,RGB,356.0,600.0,0.8882452265550411,0.2564068575540512,0.5933333333333334
1549,1,Silver,JPEG,158336.0,RGB,700.0,547.0,0.4051955817061743,0.2315770108366927,1.279707495429616
1552,1,Chlorargyrite,JPEG,102159.0,RGB,700.0,564.0,0.3507488725986848,0.1480424275073974,1.2411347517730495
1554,1,Silver,JPEG,164659.0,RGB,1000.0,750.0,0.4252204078431372,0.1257223007381324,1.3333333333333333
1555,1,Silver,JPEG,125447.0,RGB,1000.0,750.0,0.3670581071895426,0.0977761372105535,1.3333333333333333
1556,1,Polybasite,JPEG,127997.0,RGB,671.0,689.0,0.4697623646587457,0.2326155678092906,0.9738751814223512
1557,1,Polybasite,JPEG,88835.0,RGB,500.0,450.0,0.4918755729847494,0.2407236056924204,1.1111111111111112
1558,1,Silver,JPEG,33443.0,RGB,454.0,700.0,0.900532360962006,0.2530676406915839,0.6485714285714286
1559,1,Silver,JPEG,159706.0,RGB,700.0,667.0,0.2706274593795538,0.2573328059167607,1.0494752623688155
1560,1,Silver,JPEG,148805.0,RGB,548.0,600.0,0.3264630742808073,0.2030881996449846,0.9133333333333332
1562,1,Acanthite,JPEG,54195.0,RGB,830.0,623.0,0.5968122741177153,0.1405279596461698,1.332263242375602
1563,1,Silver,JPEG,135855.0,RGB,800.0,600.0,0.5865295506535948,0.2690851273725116,1.3333333333333333
1566,1,Silver,JPEG,75360.0,RGB,513.0,445.0,0.3054525324596405,0.3131973926564542,1.152808988764045
1568,1,Silver,JPEG,79963.0,RGB,800.0,600.0,0.5473009967320261,0.1925269210362263,1.3333333333333333
1570,1,Silver,JPEG,76308.0,RGB,498.0,600.0,0.5909204924272252,0.3718358717602096,0.83
1571,1,Silver,JPEG,58386.0,RGB,497.0,700.0,0.8492679550693516,0.2684543047642282,0.71
1582,1,Acanthite,JPEG,53360.0,RGB,500.0,357.0,0.5478642060745866,0.2188840031789292,1.4005602240896358
1587,1,Proustite,JPEG,54460.0,RGB,600.0,396.0,0.3501988017429193,0.3001047997811875,1.5151515151515151
1589,1,Proustite,JPEG,71005.0,RGB,695.0,578.0,0.3161896519828713,0.1668959951026755,1.2024221453287198
1591,1,Proustite,JPEG,98234.0,RGB,700.0,453.0,0.4536334304141083,0.2182936112483142,1.5452538631346575
1592,1,Silver,JPEG,72145.0,RGB,600.0,446.0,0.5445537090770538,0.3367088604764431,1.345291479820628
1593,1,Freibergite,JPEG,302663.0,RGB,1024.0,768.0,0.4632907393711065,0.2234105693920459,1.3333333333333333
1594,1,Miargyrite,JPEG,75832.0,RGB,600.0,400.0,0.6391146732026143,0.2802903499944508,1.5
1595,1,Miargyrite,JPEG,49641.0,RGB,306.0,400.0,0.4762566961425092,0.3025932089392697,0.765
1599,1,Pyrargyrite,JPEG,59466.0,RGB,699.0,453.0,0.7753300344287635,0.2914092140236611,1.543046357615894
1600,1,Silver,JPEG,74692.0,RGB,842.0,571.0,0.3529513478082807,0.2738166819964956,1.4746059544658494
1601,1,Polybasite,JPEG,42146.0,RGB,400.0,455.0,0.4528145011850894,0.2671718496586664,0.8791208791208791
1602,1,Silver,JPEG,32822.0,RGB,400.0,486.0,0.3261467360606794,0.1545295138346052,0.823045267489712
1603,1,Acanthite,JPEG,23667.0,RGB,400.0,375.0,0.3726997385620915,0.2452756508739346,1.0666666666666669
1605,1,Pyrargyrite,JPEG,172808.0,RGB,700.0,583.0,0.4835455170061163,0.2278424260239977,1.2006861063464838
1606,1,Pyrargyrite,JPEG,126663.0,RGB,700.0,527.0,0.4714721137031664,0.2227443185166832,1.3282732447817838
1607,1,Silver,JPEG,68604.0,RGB,483.0,650.0,0.5375694268788896,0.1880110540617523,0.7430769230769231
1608,1,Silver,JPEG,91904.0,RGB,700.0,571.0,0.4827229245463508,0.1911226481883372,1.2259194395796849
1609,1,Pyrargyrite,JPEG,50106.0,RGB,640.0,473.0,0.4171756337312937,0.2126171362117959,1.3530655391120507
1617,1,Chlorargyrite,JPEG,75975.0,RGB,579.0,700.0,0.6823970818033603,0.3375215441055932,0.8271428571428572
1618,1,Silver,JPEG,440655.0,RGB,773.0,1024.0,0.6643966957740409,0.3384542126849632,0.7548828125
1620,1,Silver,JPEG,51472.0,RGB,401.0,372.0,0.6992715081366792,0.297275932544957,1.0779569892473118
1621,1,Silver,JPEG,64892.0,RGB,626.0,313.0,0.23060251752305,0.2792804246630875,2.0
1622,1,Pyrargyrite,JPEG,149044.0,RGB,853.0,1000.0,0.6714345907178814,0.1885009776269617,0.853
1623,1,Acanthite,JPEG,38785.0,RGB,675.0,540.0,0.7169244465961969,0.2553690608213843,1.25
1624,1,Stephanite,JPEG,96745.0,RGB,600.0,558.0,0.5693750907770517,0.3399437533705617,1.075268817204301
1625,1,Proustite,JPEG,110750.0,RGB,629.0,750.0,0.5957653044047507,0.3823880913613444,0.8386666666666667
1626,1,Silver,JPEG,64722.0,RGB,750.0,309.0,0.8190984199505044,0.2462064839083174,2.4271844660194173
1627,1,Silver,JPEG,86668.0,RGB,540.0,381.0,0.6705133644786776,0.2129424237392968,1.4173228346456692
1628,1,Acanthite,JPEG,146798.0,RGB,633.0,800.0,0.6508456695474398,0.3630486244403658,0.79125
1629,1,Acanthite,JPEG,133933.0,RGB,640.0,800.0,0.6462899739583332,0.3823392471246172,0.8
1630,1,Acanthite,JPEG,36390.0,RGB,278.0,400.0,0.4258253985047256,0.3577470525990083,0.695
1631,1,Acanthite,JPEG,131345.0,RGB,800.0,688.0,0.692859937870497,0.3934009739353397,1.162790697674419
1632,1,Acanthite,JPEG,93093.0,RGB,421.0,800.0,0.6905109915700248,0.372250646306805,0.52625
1633,1,Acanthite,JPEG,44874.0,RGB,400.0,286.0,0.4945562182915125,0.3757359143760078,1.3986013986013983
1634,1,Acanthite,JPEG,48543.0,RGB,400.0,386.0,0.6702652138575639,0.3851905166396002,1.0362694300518134
1635,1,Acanthite,JPEG,122038.0,RGB,638.0,800.0,0.6488827601573546,0.3950352357456939,0.7975
1636,1,Acanthite,JPEG,171681.0,RGB,777.0,800.0,0.5728316614934263,0.3948782794719511,0.97125
1637,1,Acanthite,JPEG,122337.0,RGB,587.0,800.0,0.6640707819754819,0.3910544210708102,0.73375
1638,1,Acanthite,JPEG,107075.0,RGB,432.0,432.0,0.7986315569609187,0.2906805282638602,1.0
1639,1,Acanthite,JPEG,178151.0,RGB,432.0,432.0,0.5773298182441702,0.3323833546161597,1.0
1640,1,Silver,JPEG,126195.0,RGB,800.0,527.0,0.5795515031439521,0.389671185303136,1.5180265654648957
1641,1,Silver,JPEG,164773.0,RGB,800.0,689.0,0.5907826204502121,0.341200014009649,1.161103047895501
1642,1,Silver,JPEG,149959.0,RGB,800.0,730.0,0.60339911361805,0.3001391213904753,1.095890410958904
1643,1,Silver,JPEG,52048.0,RGB,400.0,297.0,0.5035229748465042,0.34817991063421,1.3468013468013469
1644,1,Silver,JPEG,149257.0,RGB,689.0,800.0,0.5336283403056433,0.3343477590007994,0.86125
1645,1,Silver,JPEG,48950.0,RGB,391.0,400.0,0.4357812045534327,0.256245115778002,0.9775
1646,1,Silver,JPEG,139136.0,RGB,516.0,800.0,0.6089257770937834,0.3127912942095353,0.645
1647,1,Silver,JPEG,93499.0,RGB,800.0,457.0,0.663501716222594,0.3332794600692744,1.75054704595186
1648,1,Silver,JPEG,125450.0,RGB,708.0,800.0,0.6059668702226654,0.3880881571604376,0.885
1649,1,Silver,JPEG,48573.0,RGB,400.0,398.0,0.5237834762045522,0.359733728586831,1.0050251256281406
1650,1,Silver,JPEG,105823.0,RGB,461.0,800.0,0.6619038109820936,0.337878400946107,0.57625
1651,1,Silver,JPEG,64319.0,RGB,389.0,400.0,0.4411710519683451,0.2756337409782919,0.9725
1652,1,Silver,JPEG,132008.0,RGB,620.0,800.0,0.613762958570525,0.3438942872024348,0.775
1653,1,Silver,JPEG,133466.0,RGB,800.0,650.0,0.55782290346908,0.3633196431826549,1.2307692307692308
1654,1,Silver,JPEG,131048.0,RGB,551.0,800.0,0.6462096010818122,0.3522746308130023,0.68875
1655,1,Silver,JPEG,57362.0,RGB,400.0,329.0,0.3991086775135586,0.2200806980430454,1.21580547112462
1656,1,Silver,JPEG,177351.0,RGB,629.0,800.0,0.5826401539948252,0.3699484314064769,0.78625
1657,1,Silver,JPEG,43749.0,RGB,389.0,400.0,0.5771270225313776,0.3482563634511678,0.9725
1658,1,Silver,JPEG,136170.0,RGB,654.0,800.0,0.640281720333393,0.3624144342530327,0.8175
1659,1,Silver,JPEG,78279.0,RGB,400.0,345.0,0.3875700198920147,0.2338748856076289,1.1594202898550725
1660,1,Silver,JPEG,45899.0,RGB,400.0,249.0,0.3383914875187023,0.233882665317728,1.606425702811245
1661,1,Silver,JPEG,171069.0,RGB,517.0,800.0,0.600436890810483,0.3453271155530641,0.64625
1662,1,Silver,JPEG,52409.0,RGB,400.0,371.0,0.4708061941757835,0.3360178012940136,1.0781671159029649
1663,1,Silver,JPEG,193035.0,RGB,768.0,800.0,0.5773001365910947,0.3637525265842721,0.96
1664,1,Silver,JPEG,139851.0,RGB,600.0,800.0,0.5625758905228757,0.3697332914292273,0.75
1665,1,Silver,JPEG,23180.0,RGB,482.0,432.0,0.7967689773004636,0.3693269374459723,1.1157407407407407
1666,1,Silver,JPEG,83219.0,RGB,647.0,382.0,0.2582072906199469,0.3311312066954417,1.693717277486911
1667,1,Silver,JPEG,45512.0,RGB,483.0,283.0,0.7770266523160706,0.2695882449786133,1.7067137809187278
1668,1,Acanthite,JPEG,356010.0,RGB,789.0,1000.0,0.4860678247471357,0.1622550165151449,0.789
1670,1,Acanthite,JPEG,150057.0,RGB,1000.0,750.0,0.3087289411764705,0.215857710295638,1.3333333333333333
1673,1,Proustite,JPEG,206152.0,RGB,1000.0,750.0,0.1819623529411765,0.247003145500354,1.3333333333333333
1674,1,Proustite,JPEG,199076.0,RGB,1000.0,750.0,0.5028956130718953,0.3106650539039323,1.3333333333333333
1675,1,Proustite,JPEG,204178.0,RGB,1000.0,750.0,0.4064479163398693,0.2495899685946145,1.3333333333333333
1676,1,Proustite,JPEG,196423.0,RGB,1000.0,750.0,0.4383610091503266,0.2856071344485112,1.3333333333333333
1677,1,Proustite,JPEG,184702.0,RGB,999.0,750.0,0.4963630087603944,0.2876874708536233,1.332
1678,1,Silver,JPEG,364542.0,RGB,1000.0,750.0,0.2803851660130719,0.2122017232416953,1.3333333333333333
1680,1,Silver,JPEG,67646.0,RGB,505.0,620.0,0.7711425028650873,0.3506333878766138,0.8145161290322581
1681,1,Acanthite,JPEG,45212.0,RGB,413.0,620.0,0.8122191030594852,0.3333408507790242,0.6661290322580645
1682,1,Silver,JPEG,43905.0,RGB,340.0,400.0,0.7679808823529414,0.3344375935357031,0.85
1685,1,Pyrargyrite,JPEG,74299.0,RGB,600.0,554.0,0.6179210967178689,0.3463655450442393,1.083032490974729
1686,1,Silver,JPEG,57577.0,RGB,359.0,600.0,0.6752220401623974,0.340899350654106,0.5983333333333334
1687,1,Silver,JPEG,40538.0,RGB,384.0,400.0,0.6406715686274509,0.3037696568213436,0.96
1688,1,Acanthite,JPEG,125405.0,RGB,590.0,626.0,0.3772215833861568,0.1996914314829645,0.9424920127795527
1689,1,Acanthite,JPEG,115140.0,RGB,648.0,629.0,0.3777504532598728,0.2246997091711406,1.0302066772655007
1692,1,Silver,JPEG,69851.0,RGB,499.0,396.0,0.6769566266619197,0.1340253033835619,1.2601010101010102
1693,1,Silver,JPEG,83596.0,RGB,640.0,434.0,0.3685801255986266,0.2891642572069527,1.4746543778801844
1694,1,Silver,JPEG,108648.0,RGB,434.0,640.0,0.3619872424776362,0.309620835164168,0.678125
1695,1,Silver,JPEG,74225.0,RGB,434.0,640.0,0.372833522521912,0.2730608570287087,0.678125
1696,1,Silver,JPEG,113940.0,RGB,640.0,433.0,0.3445423940361364,0.2787825531648112,1.4780600461893765
1697,1,Silver,JPEG,113781.0,RGB,640.0,434.0,0.335681643625192,0.3190769430984685,1.4746543778801844
1698,1,Silver,JPEG,123712.0,RGB,640.0,434.0,0.249261388022951,0.283285499571439,1.4746543778801844
1699,1,Silver,JPEG,60544.0,RGB,434.0,640.0,0.672398205249842,0.1806808076132507,0.678125
1700,1,Silver,JPEG,86658.0,RGB,640.0,434.0,0.3966410556157947,0.2758988498944063,1.4746543778801844
1701,1,Silver,JPEG,61402.0,RGB,509.0,480.0,0.3829286406769649,0.2459639529636045,1.0604166666666666
1702,1,Silver,JPEG,90816.0,RGB,640.0,434.0,0.3784546258019337,0.2970023603842947,1.4746543778801844
1703,1,Silver,JPEG,68123.0,RGB,434.0,640.0,0.3350708892427939,0.2554367361558482,0.678125
1704,1,Silver,JPEG,95972.0,RGB,640.0,434.0,0.2990173347564832,0.2746970655249184,1.4746543778801844
1705,1,Silver,JPEG,91060.0,RGB,434.0,640.0,0.5028545732809252,0.2853332565857169,0.678125
1706,1,Silver,JPEG,90849.0,RGB,434.0,640.0,0.5305243064967922,0.2724562982414961,0.678125
1707,1,Silver,JPEG,110845.0,RGB,640.0,434.0,0.3608484119454234,0.305606129264818,1.4746543778801844
1708,1,Silver,JPEG,94540.0,RGB,434.0,640.0,0.444162021663504,0.2721507390432654,0.678125
1709,1,Silver,JPEG,98248.0,RGB,434.0,640.0,0.3904276932547212,0.252737503556888,0.678125
1710,1,Silver,JPEG,140028.0,RGB,660.0,585.0,0.5394884998806566,0.3053988941441772,1.1282051282051282
1713,1,Acanthite,JPEG,264170.0,RGB,1024.0,768.0,0.619428627163756,0.2096032512164341,1.3333333333333333
1714,1,Pearceite,JPEG,53085.0,RGB,640.0,480.0,0.3424551164215686,0.1754519168806107,1.3333333333333333
1715,1,Pearceite,JPEG,36831.0,RGB,640.0,480.0,0.4592515190972221,0.1757767277158897,1.3333333333333333
1716,1,Silver,JPEG,220157.0,RGB,765.0,560.0,0.4407490342542245,0.2325398185505112,1.3660714285714286
1717,1,Acanthite,JPEG,197371.0,RGB,1024.0,768.0,0.5422896989809921,0.2196865752369311,1.3333333333333333
1718,1,Proustite,JPEG,128348.0,RGB,1024.0,768.0,0.5324005575741038,0.1619626282018182,1.3333333333333333
1719,1,Silver,JPEG,247309.0,RGB,1024.0,768.0,0.3068093642689823,0.2240150746479432,1.3333333333333333
1721,1,Polybasite,JPEG,53191.0,RGB,525.0,497.0,0.5095839199529578,0.2836426043911071,1.056338028169014
1722,1,Acanthite,JPEG,115506.0,RGB,649.0,637.0,0.4038883587096092,0.2116410922933854,1.0188383045525902
1723,1,Silver,JPEG,37149.0,RGB,400.0,208.0,0.8452668269230769,0.1775312778577308,1.9230769230769231
1724,1,Silver,JPEG,459214.0,RGB,793.0,1024.0,0.220667870907821,0.18921617992305,0.7744140625
1725,1,Stephanite,JPEG,246328.0,RGB,1000.0,673.0,0.3689671765288583,0.2398219109615761,1.485884101040119
1730,1,Silver,JPEG,117464.0,RGB,576.0,768.0,0.2632336629675019,0.2225943038581236,0.75
1731,1,Proustite,JPEG,104657.0,RGB,1024.0,768.0,0.5952295390609044,0.107143200302445,1.3333333333333333
1732,1,Proustite,JPEG,247481.0,RGB,1024.0,768.0,0.1931065927143969,0.1930675047366265,1.3333333333333333
1733,1,Proustite,JPEG,220066.0,RGB,1024.0,768.0,0.3493712431465099,0.2641998516799151,1.3333333333333333
1734,1,Proustite,JPEG,233889.0,RGB,1024.0,768.0,0.1802468443228528,0.1749544178387471,1.3333333333333333
1735,1,Proustite,JPEG,233313.0,RGB,1024.0,768.0,0.2242734173544092,0.2167321867446985,1.3333333333333333
1736,1,Pearceite,JPEG,84601.0,RGB,640.0,480.0,0.4690498238357843,0.1986736427338706,1.3333333333333333
1737,1,Pearceite,JPEG,99521.0,RGB,640.0,480.0,0.4355301011029412,0.2052947791598396,1.3333333333333333
1738,1,Pearceite,JPEG,93804.0,RGB,480.0,640.0,0.5312525403390523,0.2141426702659597,0.75
1739,1,Pearceite,JPEG,103903.0,RGB,640.0,480.0,0.4452483277165033,0.2460517296189328,1.3333333333333333
1740,1,Pyrargyrite,JPEG,154062.0,RGB,795.0,620.0,0.4107026919511972,0.3570729884727028,1.282258064516129
1741,1,Pyrargyrite,JPEG,127325.0,RGB,758.0,620.0,0.6203345883421034,0.3919238019018169,1.2225806451612904
1742,1,Chlorargyrite,JPEG,79804.0,RGB,432.0,640.0,0.451912998706427,0.2722124992509301,0.675
1743,1,Chlorargyrite,JPEG,92105.0,RGB,640.0,434.0,0.4505690623023404,0.2213758451277329,1.4746543778801844
1744,1,Chlorargyrite,JPEG,71999.0,RGB,640.0,434.0,0.4655753591759283,0.2419032183322104,1.4746543778801844
1745,1,Chlorargyrite,JPEG,84818.0,RGB,640.0,433.0,0.4776158555223475,0.2215869338655954,1.4780600461893765
1746,1,Chlorargyrite,JPEG,89904.0,RGB,434.0,640.0,0.4426469458751241,0.2441938077642403,0.678125
1747,1,Silver,JPEG,94219.0,RGB,677.0,620.0,0.7083595727327003,0.399696461228576,1.0919354838709678
1748,1,Acanthite,JPEG,45914.0,RGB,364.0,600.0,0.6414725633843281,0.2171638644515791,0.6066666666666667
1749,1,Acanthite,JPEG,29553.0,RGB,328.0,400.0,0.5344033955045432,0.2022609347553344,0.82
1750,1,Silver,JPEG,126723.0,RGB,645.0,750.0,0.6822195227238181,0.3110594821170774,0.86
1751,1,Silver,JPEG,105397.0,RGB,600.0,527.0,0.6116075826915207,0.3074813097665715,1.1385199240986716
1753,1,Silver,JPEG,305794.0,RGB,1000.0,750.0,0.312691022222222,0.2335705514167156,1.3333333333333333
1754,1,Stephanite,JPEG,229777.0,RGB,1000.0,750.0,0.2810603712418301,0.1853810851409646,1.3333333333333333
1755,1,Pyrargyrite,JPEG,62509.0,RGB,640.0,480.0,0.5514516186683005,0.1579010786548711,1.3333333333333333
1756,1,Chlorargyrite,JPEG,72502.0,RGB,621.0,465.0,0.5989674350165327,0.1840908795238942,1.335483870967742
1757,1,Silver,JPEG,89305.0,RGB,595.0,620.0,0.1102398439451681,0.190607470019658,0.9596774193548387
